Split,Fruit,FileName,SizeBytes,BitDepth,Width,Height,HPPI,VPPI
train,Apple Granny Smith,Apple Granny Smith_419.jpg,4074,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_42.jpg,4050,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_420.jpg,4055,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_421.jpg,4242,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_422.jpg,4485,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_423.jpg,4477,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_424.jpg,4105,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_425.jpg,4108,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_426.jpg,4155,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_427.jpg,3874,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_428.jpg,4155,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_429.jpg,4092,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_43.jpg,4172,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_430.jpg,4076,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_431.jpg,4191,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_432.jpg,4262,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_433.jpg,4023,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_434.jpg,4223,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_435.jpg,4522,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_436.jpg,4116,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_437.jpg,4034,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_438.jpg,4033,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_439.jpg,4054,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_44.jpg,4132,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_440.jpg,4428,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_441.jpg,4133,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_442.jpg,4421,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_443.jpg,4103,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_444.jpg,4063,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_445.jpg,4327,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_446.jpg,4281,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_447.jpg,4240,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_448.jpg,4437,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_449.jpg,4478,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_45.jpg,4066,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_450.jpg,4159,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_46.jpg,4117,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_47.jpg,4028,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_48.jpg,4059,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_49.jpg,4137,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_5.jpg,4284,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_50.jpg,4118,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_51.jpg,4146,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_52.jpg,4316,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_53.jpg,4291,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_54.jpg,4186,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_55.jpg,4316,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_56.jpg,4470,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_57.jpg,4028,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_58.jpg,4090,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_59.jpg,4141,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_6.jpg,3996,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_60.jpg,4407,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_61.jpg,4088,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_62.jpg,4207,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_63.jpg,4176,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_64.jpg,4172,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_65.jpg,4210,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_66.jpg,4469,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_67.jpg,4464,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_68.jpg,4057,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_69.jpg,4152,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_7.jpg,4308,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_70.jpg,3992,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_71.jpg,3895,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_72.jpg,4250,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_73.jpg,4087,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_74.jpg,4196,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_75.jpg,4006,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_76.jpg,4018,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_77.jpg,4084,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_78.jpg,4067,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_79.jpg,4009,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_8.jpg,4007,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_80.jpg,4207,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_81.jpg,4078,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_82.jpg,4182,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_83.jpg,4035,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_84.jpg,4304,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_85.jpg,4284,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_86.jpg,4240,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_87.jpg,4324,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_88.jpg,4033,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_89.jpg,4123,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_9.jpg,4082,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_90.jpg,4370,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_91.jpg,4066,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_92.jpg,4475,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_93.jpg,4041,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_94.jpg,4074,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_95.jpg,4038,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_96.jpg,3992,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_97.jpg,4336,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_98.jpg,4091,24,100,100,,
train,Apple Granny Smith,Apple Granny Smith_99.jpg,4239,24,100,100,,
train,Apricot,Apricot_0.jpg,4416,24,100,100,,
train,Apricot,Apricot_1.jpg,4286,24,100,100,,
train,Apricot,Apricot_10.jpg,4337,24,100,100,,
train,Apricot,Apricot_100.jpg,4244,24,100,100,,
train,Apricot,Apricot_101.jpg,4172,24,100,100,,
train,Apricot,Apricot_102.jpg,4220,24,100,100,,
train,Apricot,Apricot_103.jpg,4246,24,100,100,,
train,Apricot,Apricot_104.jpg,4436,24,100,100,,
train,Apricot,Apricot_105.jpg,4332,24,100,100,,
train,Apricot,Apricot_106.jpg,4354,24,100,100,,
train,Apricot,Apricot_107.jpg,4293,24,100,100,,
train,Apricot,Apricot_108.jpg,4236,24,100,100,,
train,Apricot,Apricot_109.jpg,4341,24,100,100,,
train,Apricot,Apricot_11.jpg,4248,24,100,100,,
train,Apricot,Apricot_110.jpg,4332,24,100,100,,
train,Apricot,Apricot_111.jpg,4310,24,100,100,,
train,Apricot,Apricot_112.jpg,4269,24,100,100,,
train,Apricot,Apricot_113.jpg,4398,24,100,100,,
train,Apricot,Apricot_114.jpg,4267,24,100,100,,
train,Apricot,Apricot_115.jpg,4356,24,100,100,,
train,Apricot,Apricot_116.jpg,4405,24,100,100,,
train,Apricot,Apricot_117.jpg,4294,24,100,100,,
train,Apricot,Apricot_118.jpg,4317,24,100,100,,
train,Apricot,Apricot_119.jpg,4380,24,100,100,,
train,Apricot,Apricot_12.jpg,4351,24,100,100,,
train,Apricot,Apricot_120.jpg,4333,24,100,100,,
train,Apricot,Apricot_121.jpg,4318,24,100,100,,
train,Apricot,Apricot_122.jpg,4374,24,100,100,,
train,Apricot,Apricot_123.jpg,4876,24,100,100,,
train,Apricot,Apricot_124.jpg,4348,24,100,100,,
train,Apricot,Apricot_125.jpg,4351,24,100,100,,
train,Apricot,Apricot_126.jpg,4408,24,100,100,,
train,Apricot,Apricot_127.jpg,4402,24,100,100,,
train,Apricot,Apricot_128.jpg,4454,24,100,100,,
train,Apricot,Apricot_129.jpg,4627,24,100,100,,
train,Apricot,Apricot_13.jpg,4364,24,100,100,,
train,Apricot,Apricot_130.jpg,4299,24,100,100,,
train,Apricot,Apricot_131.jpg,4269,24,100,100,,
train,Apricot,Apricot_132.jpg,4355,24,100,100,,
train,Apricot,Apricot_133.jpg,4254,24,100,100,,
train,Apricot,Apricot_134.jpg,4353,24,100,100,,
train,Apricot,Apricot_135.jpg,4419,24,100,100,,
train,Apricot,Apricot_136.jpg,4461,24,100,100,,
train,Apricot,Apricot_137.jpg,4368,24,100,100,,
train,Apricot,Apricot_138.jpg,4314,24,100,100,,
train,Apricot,Apricot_139.jpg,4343,24,100,100,,
train,Apricot,Apricot_14.jpg,4383,24,100,100,,
train,Apricot,Apricot_140.jpg,4406,24,100,100,,
train,Apricot,Apricot_141.jpg,4257,24,100,100,,
train,Apricot,Apricot_142.jpg,4368,24,100,100,,
train,Apricot,Apricot_143.jpg,4167,24,100,100,,
train,Apricot,Apricot_144.jpg,4316,24,100,100,,
train,Apricot,Apricot_145.jpg,4170,24,100,100,,
train,Apricot,Apricot_146.jpg,4252,24,100,100,,
train,Apricot,Apricot_147.jpg,4334,24,100,100,,
train,Apricot,Apricot_148.jpg,4438,24,100,100,,
train,Apricot,Apricot_149.jpg,4324,24,100,100,,
train,Apricot,Apricot_15.jpg,4278,24,100,100,,
train,Apricot,Apricot_150.jpg,4336,24,100,100,,
train,Apricot,Apricot_151.jpg,4348,24,100,100,,
train,Apricot,Apricot_152.jpg,4414,24,100,100,,
train,Apricot,Apricot_153.jpg,4362,24,100,100,,
train,Apricot,Apricot_154.jpg,4395,24,100,100,,
train,Apricot,Apricot_155.jpg,4419,24,100,100,,
train,Apricot,Apricot_156.jpg,4398,24,100,100,,
train,Apricot,Apricot_157.jpg,4752,24,100,100,,
train,Apricot,Apricot_158.jpg,4270,24,100,100,,
train,Apricot,Apricot_159.jpg,4330,24,100,100,,
train,Apricot,Apricot_16.jpg,4293,24,100,100,,
train,Apricot,Apricot_160.jpg,4319,24,100,100,,
train,Apricot,Apricot_161.jpg,4288,24,100,100,,
train,Apricot,Apricot_162.jpg,4265,24,100,100,,
train,Apricot,Apricot_163.jpg,4316,24,100,100,,
train,Apricot,Apricot_164.jpg,4353,24,100,100,,
train,Apricot,Apricot_165.jpg,4369,24,100,100,,
train,Apricot,Apricot_166.jpg,4406,24,100,100,,
train,Apricot,Apricot_167.jpg,4369,24,100,100,,
train,Apricot,Apricot_168.jpg,4411,24,100,100,,
train,Apricot,Apricot_169.jpg,4154,24,100,100,,
train,Apricot,Apricot_17.jpg,4278,24,100,100,,
train,Apricot,Apricot_170.jpg,4164,24,100,100,,
train,Apricot,Apricot_171.jpg,4213,24,100,100,,
train,Apricot,Apricot_172.jpg,4272,24,100,100,,
train,Apricot,Apricot_173.jpg,4327,24,100,100,,
train,Apricot,Apricot_174.jpg,4420,24,100,100,,
train,Apricot,Apricot_175.jpg,4288,24,100,100,,
train,Apricot,Apricot_176.jpg,4503,24,100,100,,
train,Apricot,Apricot_177.jpg,4345,24,100,100,,
train,Apricot,Apricot_178.jpg,4850,24,100,100,,
train,Apricot,Apricot_179.jpg,4327,24,100,100,,
train,Apricot,Apricot_18.jpg,4353,24,100,100,,
train,Apricot,Apricot_180.jpg,4326,24,100,100,,
train,Apricot,Apricot_181.jpg,4412,24,100,100,,
train,Apricot,Apricot_182.jpg,4340,24,100,100,,
train,Apricot,Apricot_183.jpg,4380,24,100,100,,
train,Apricot,Apricot_184.jpg,4316,24,100,100,,
train,Apricot,Apricot_185.jpg,4397,24,100,100,,
train,Apricot,Apricot_186.jpg,4406,24,100,100,,
train,Apricot,Apricot_187.jpg,4343,24,100,100,,
train,Apricot,Apricot_188.jpg,4393,24,100,100,,
train,Apricot,Apricot_189.jpg,4349,24,100,100,,
train,Apricot,Apricot_19.jpg,4383,24,100,100,,
train,Apricot,Apricot_190.jpg,4267,24,100,100,,
train,Apricot,Apricot_191.jpg,4235,24,100,100,,
train,Apricot,Apricot_192.jpg,4261,24,100,100,,
train,Apricot,Apricot_193.jpg,4682,24,100,100,,
train,Apricot,Apricot_194.jpg,4377,24,100,100,,
train,Apricot,Apricot_195.jpg,4386,24,100,100,,
train,Apricot,Apricot_196.jpg,4329,24,100,100,,
train,Apricot,Apricot_197.jpg,4308,24,100,100,,
train,Apricot,Apricot_198.jpg,4266,24,100,100,,
train,Apricot,Apricot_199.jpg,4275,24,100,100,,
train,Apricot,Apricot_2.jpg,4470,24,100,100,,
train,Apricot,Apricot_20.jpg,4347,24,100,100,,
train,Apricot,Apricot_200.jpg,4239,24,100,100,,
train,Apricot,Apricot_201.jpg,4235,24,100,100,,
train,Apricot,Apricot_202.jpg,4267,24,100,100,,
train,Apricot,Apricot_203.jpg,4323,24,100,100,,
train,Apricot,Apricot_204.jpg,4335,24,100,100,,
train,Apricot,Apricot_205.jpg,4486,24,100,100,,
train,Apricot,Apricot_206.jpg,4341,24,100,100,,
train,Apricot,Apricot_207.jpg,4291,24,100,100,,
train,Apricot,Apricot_208.jpg,4360,24,100,100,,
train,Apricot,Apricot_209.jpg,4359,24,100,100,,
train,Apricot,Apricot_21.jpg,4297,24,100,100,,
train,Apricot,Apricot_210.jpg,4344,24,100,100,,
train,Apricot,Apricot_211.jpg,4322,24,100,100,,
train,Apricot,Apricot_212.jpg,4340,24,100,100,,
train,Apricot,Apricot_213.jpg,4919,24,100,100,,
train,Apricot,Apricot_214.jpg,4321,24,100,100,,
train,Apricot,Apricot_215.jpg,4419,24,100,100,,
train,Apricot,Apricot_216.jpg,4313,24,100,100,,
train,Apricot,Apricot_217.jpg,4453,24,100,100,,
train,Apricot,Apricot_218.jpg,4305,24,100,100,,
train,Apricot,Apricot_219.jpg,4343,24,100,100,,
train,Apricot,Apricot_22.jpg,4355,24,100,100,,
train,Apricot,Apricot_220.jpg,4433,24,100,100,,
train,Apricot,Apricot_221.jpg,4390,24,100,100,,
train,Apricot,Apricot_222.jpg,4389,24,100,100,,
train,Apricot,Apricot_223.jpg,4319,24,100,100,,
train,Apricot,Apricot_224.jpg,4310,24,100,100,,
train,Apricot,Apricot_225.jpg,4381,24,100,100,,
train,Apricot,Apricot_226.jpg,4393,24,100,100,,
train,Apricot,Apricot_227.jpg,4529,24,100,100,,
train,Apricot,Apricot_228.jpg,4241,24,100,100,,
train,Apricot,Apricot_229.jpg,4354,24,100,100,,
train,Apricot,Apricot_23.jpg,4424,24,100,100,,
train,Apricot,Apricot_230.jpg,4270,24,100,100,,
train,Apricot,Apricot_231.jpg,4268,24,100,100,,
train,Apricot,Apricot_232.jpg,4393,24,100,100,,
train,Apricot,Apricot_233.jpg,4314,24,100,100,,
train,Apricot,Apricot_234.jpg,4341,24,100,100,,
train,Apricot,Apricot_235.jpg,4364,24,100,100,,
train,Apricot,Apricot_236.jpg,4179,24,100,100,,
train,Apricot,Apricot_237.jpg,4177,24,100,100,,
train,Apricot,Apricot_238.jpg,4317,24,100,100,,
train,Apricot,Apricot_239.jpg,4122,24,100,100,,
train,Apricot,Apricot_24.jpg,4352,24,100,100,,
train,Apricot,Apricot_240.jpg,4372,24,100,100,,
train,Apricot,Apricot_241.jpg,4328,24,100,100,,
train,Apricot,Apricot_242.jpg,4338,24,100,100,,
train,Apricot,Apricot_243.jpg,4327,24,100,100,,
train,Apricot,Apricot_244.jpg,4302,24,100,100,,
train,Apricot,Apricot_245.jpg,4336,24,100,100,,
train,Apricot,Apricot_246.jpg,4400,24,100,100,,
train,Apricot,Apricot_247.jpg,4330,24,100,100,,
train,Apricot,Apricot_248.jpg,4304,24,100,100,,
train,Apricot,Apricot_249.jpg,4409,24,100,100,,
train,Apricot,Apricot_25.jpg,4872,24,100,100,,
train,Apricot,Apricot_250.jpg,4239,24,100,100,,
train,Apricot,Apricot_251.jpg,4116,24,100,100,,
train,Apricot,Apricot_252.jpg,4240,24,100,100,,
train,Apricot,Apricot_253.jpg,4067,24,100,100,,
train,Apricot,Apricot_254.jpg,4383,24,100,100,,
train,Apricot,Apricot_255.jpg,4371,24,100,100,,
train,Apricot,Apricot_256.jpg,4358,24,100,100,,
train,Apricot,Apricot_257.jpg,4298,24,100,100,,
train,Apricot,Apricot_258.jpg,4326,24,100,100,,
train,Apricot,Apricot_259.jpg,4358,24,100,100,,
train,Apricot,Apricot_26.jpg,4429,24,100,100,,
train,Apricot,Apricot_260.jpg,4384,24,100,100,,
train,Apricot,Apricot_261.jpg,4321,24,100,100,,
train,Apricot,Apricot_262.jpg,4300,24,100,100,,
train,Apricot,Apricot_263.jpg,4309,24,100,100,,
train,Apricot,Apricot_264.jpg,4299,24,100,100,,
train,Apricot,Apricot_265.jpg,4286,24,100,100,,
train,Apricot,Apricot_266.jpg,4328,24,100,100,,
train,Apricot,Apricot_267.jpg,4447,24,100,100,,
train,Apricot,Apricot_268.jpg,4309,24,100,100,,
train,Apricot,Apricot_269.jpg,4326,24,100,100,,
train,Apricot,Apricot_27.jpg,4299,24,100,100,,
train,Apricot,Apricot_270.jpg,4339,24,100,100,,
train,Apricot,Apricot_271.jpg,4353,24,100,100,,
train,Apricot,Apricot_272.jpg,4412,24,100,100,,
train,Apricot,Apricot_273.jpg,4343,24,100,100,,
train,Apricot,Apricot_274.jpg,4323,24,100,100,,
train,Apricot,Apricot_275.jpg,4354,24,100,100,,
train,Apricot,Apricot_276.jpg,4349,24,100,100,,
train,Apricot,Apricot_277.jpg,4358,24,100,100,,
train,Apricot,Apricot_278.jpg,4384,24,100,100,,
train,Apricot,Apricot_279.jpg,4454,24,100,100,,
train,Apricot,Apricot_28.jpg,4345,24,100,100,,
train,Apricot,Apricot_280.jpg,4662,24,100,100,,
train,Apricot,Apricot_281.jpg,4439,24,100,100,,
train,Apricot,Apricot_282.jpg,4302,24,100,100,,
train,Apricot,Apricot_283.jpg,4817,24,100,100,,
train,Apricot,Apricot_284.jpg,4355,24,100,100,,
train,Apricot,Apricot_285.jpg,4356,24,100,100,,
train,Apricot,Apricot_286.jpg,4268,24,100,100,,
train,Apricot,Apricot_287.jpg,4226,24,100,100,,
train,Apricot,Apricot_288.jpg,4380,24,100,100,,
train,Apricot,Apricot_289.jpg,4078,24,100,100,,
train,Apricot,Apricot_29.jpg,4483,24,100,100,,
train,Apricot,Apricot_290.jpg,4392,24,100,100,,
train,Apricot,Apricot_291.jpg,4387,24,100,100,,
train,Apricot,Apricot_292.jpg,4267,24,100,100,,
train,Apricot,Apricot_293.jpg,4329,24,100,100,,
train,Apricot,Apricot_294.jpg,4317,24,100,100,,
train,Apricot,Apricot_295.jpg,4348,24,100,100,,
train,Apricot,Apricot_296.jpg,4349,24,100,100,,
train,Apricot,Apricot_297.jpg,4289,24,100,100,,
train,Apricot,Apricot_298.jpg,4314,24,100,100,,
train,Apricot,Apricot_299.jpg,4348,24,100,100,,
train,Apricot,Apricot_3.jpg,4302,24,100,100,,
train,Apricot,Apricot_30.jpg,4337,24,100,100,,
train,Apricot,Apricot_300.jpg,4390,24,100,100,,
train,Apricot,Apricot_301.jpg,4321,24,100,100,,
train,Apricot,Apricot_302.jpg,4435,24,100,100,,
train,Apricot,Apricot_303.jpg,4330,24,100,100,,
train,Apricot,Apricot_304.jpg,4205,24,100,100,,
train,Apricot,Apricot_305.jpg,4205,24,100,100,,
train,Apricot,Apricot_306.jpg,4232,24,100,100,,
train,Apricot,Apricot_307.jpg,4247,24,100,100,,
train,Apricot,Apricot_308.jpg,4329,24,100,100,,
train,Apricot,Apricot_309.jpg,4312,24,100,100,,
train,Apricot,Apricot_31.jpg,4360,24,100,100,,
train,Apricot,Apricot_310.jpg,4332,24,100,100,,
train,Apricot,Apricot_311.jpg,4257,24,100,100,,
train,Apricot,Apricot_312.jpg,4851,24,100,100,,
train,Apricot,Apricot_313.jpg,4342,24,100,100,,
train,Apricot,Apricot_314.jpg,4451,24,100,100,,
train,Apricot,Apricot_315.jpg,4113,24,100,100,,
train,Apricot,Apricot_316.jpg,4359,24,100,100,,
train,Apricot,Apricot_317.jpg,4142,24,100,100,,
train,Apricot,Apricot_318.jpg,4248,24,100,100,,
train,Apricot,Apricot_319.jpg,4364,24,100,100,,
train,Apricot,Apricot_32.jpg,4434,24,100,100,,
train,Apricot,Apricot_320.jpg,4407,24,100,100,,
train,Apricot,Apricot_321.jpg,4359,24,100,100,,
train,Apricot,Apricot_322.jpg,4260,24,100,100,,
train,Apricot,Apricot_323.jpg,4364,24,100,100,,
train,Apricot,Apricot_324.jpg,4196,24,100,100,,
train,Apricot,Apricot_325.jpg,4276,24,100,100,,
train,Apricot,Apricot_326.jpg,4271,24,100,100,,
train,Apricot,Apricot_327.jpg,4309,24,100,100,,
train,Apricot,Apricot_328.jpg,4316,24,100,100,,
train,Apricot,Apricot_329.jpg,4337,24,100,100,,
train,Apricot,Apricot_33.jpg,4378,24,100,100,,
train,Apricot,Apricot_330.jpg,4339,24,100,100,,
train,Apricot,Apricot_331.jpg,4348,24,100,100,,
train,Apricot,Apricot_332.jpg,4366,24,100,100,,
train,Apricot,Apricot_333.jpg,4335,24,100,100,,
train,Apricot,Apricot_334.jpg,4452,24,100,100,,
train,Apricot,Apricot_335.jpg,4256,24,100,100,,
train,Apricot,Apricot_336.jpg,4198,24,100,100,,
train,Apricot,Apricot_337.jpg,4178,24,100,100,,
train,Apricot,Apricot_338.jpg,4193,24,100,100,,
train,Apricot,Apricot_339.jpg,4082,24,100,100,,
train,Apricot,Apricot_34.jpg,4532,24,100,100,,
train,Apricot,Apricot_340.jpg,4257,24,100,100,,
train,Apricot,Apricot_341.jpg,4132,24,100,100,,
train,Apricot,Apricot_342.jpg,4293,24,100,100,,
train,Apricot,Apricot_343.jpg,4235,24,100,100,,
train,Apricot,Apricot_344.jpg,4378,24,100,100,,
train,Apricot,Apricot_345.jpg,4349,24,100,100,,
train,Apricot,Apricot_346.jpg,4450,24,100,100,,
train,Apricot,Apricot_347.jpg,4287,24,100,100,,
train,Apricot,Apricot_348.jpg,4344,24,100,100,,
train,Apricot,Apricot_349.jpg,4353,24,100,100,,
train,Apricot,Apricot_35.jpg,4232,24,100,100,,
train,Apricot,Apricot_350.jpg,4395,24,100,100,,
train,Apricot,Apricot_351.jpg,4337,24,100,100,,
